#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
wikid;On a Quest Overseas;Dans une quête outre-mer;;;;;;;;;;;;x
EVTDESCwikid.28;AI - companion begins duel;AI - le compagnon commence le duel;;;;;;;;;;;;x
EVTOPTAwikid.28;AI - companion v pirate1;AI - Compagnon contre Pirate 1;;;;;;;;;;;;x
EVTDESCwikid.29;AI - pirate begins vs companion;AI - pirate begins vs le companion;;;;;;;;;;;;x
EVTOPTAwikid.29;Ai- as above;AI - comme ci-dessus;;;;;;;;;;;;x
EVTDESCwikid.30;[wikid_companion.GetFirstName] fought bravely against the pirates, taking on the captain in single combat...;[wikid_companion.GetFirstName] s'est battu avec bravoure contre les pirates, il a rencontré le capitaine en combat singulier…;;;;;;;;;;;;x
EVTOPTAwikid.30;But alas [wikid_companion.GetSheHe] died!;...mais [wikid_companion.GetSheHe] a malheureusement trouvé la mort.;;;;;;;;;;;;x
EVTOPTAwikid.30;and [wikid_companion.GetSheHe] won unscathed!;...mais [wikid_companion.GetSheHe] a malheureusement trouvé la mort.;;;;;;;;;;;;x
EVTOPTBwikid.30;and [wikid_companion.GetSheHe] defeated the captain, but was wounded;...et [wikid_companion.GetSheHe] a réussi à les battre, mais a été blessé(e).;;;;;;;;;;;;x
EVTOPTCwikid.30;and [wikid_companion.GetSheHe] defeated the captain, but was maimed;...et [wikid_companion.GetSheHe] a réussi à les battre, mais a été estropié(e).;;;;;;;;;;;;x
EVTDESCwikid.31;The battle is over, you have won! Search the deck for any other enemies.;Le combat est terminé et vous avez vaincu ! Cherchez sur le pont d'autres ennemis à affronter.;;;;;;;;;;;;x
EVTOPTAwikid.31;Attack the pirate who killed your companion;Attaquer le pirate qui a tué votre compagnon(e).;;;;;;;;;;;;x
EVTOPTBwikid.31;All enemies are defeated and you sail onwards;Tous vos ennemis ont été défaits et vous pouvez repartir.;;;;;;;;;;;;x
EVTTITLEwikid.32;The Pirates Defeated;Les pirates ont été défaits;;;;;;;;;;;;x
EVTDESCwikid.32;The pirate threat has been dealt with, the defeat of their captain caused them to flee back onto their ship and sail away. It is now time to continue on our way. ;La menace pirate a été écartée, la défaite de leur capitaine les a fait fuir. Vous continuez votre voyage.;;;;;;;;;;;;x
EVTOPTAwikid.32;Shiver me timbers;Que mes membrures se fissurent.;;;;;;;;;;;;x
EVTTITLEwikid.33;A Storm of Water;Une tempête d'eau;;;;;;;;;;;;x
EVTDESCwikid.33;Storms are common this time of year, so it wasn't entirely unexpected to be caught amidst one, but this was different. It arose suddenly and took your ship with a vengeance. The vessel groaned in protest as it was violently rocked back and forth by the waves, crew members being flung like ragdolls by the fury of the sea. A loud CRACK rips through the wailing of the storm, and you look up to see the center mast toppling down upon your head, knocking you out.;Les tempêtes sont fréquentes à cette époque de l'année, donc vous n'avez pas été surpris d'en subir une. Mais celle-ci était différente. La force des vents était impressionnante et la mer était déchaînée. Le navire gémissait tandis que les vagues le bousculaient de tout côté. Nombre de membres de l'équipage passèrent par-dessus bord. Un terrible craquement finit par se faire entendre et c'est avec horreur que vous avez vu le mât se détacher et tomber sur vous...;;;;;;;;;;;;x
EVTOPTAwikid.33;You yell generic sailing instructions!;Vous donnez des instructions aux marins, criant à en perdre la voix.;;;;;;;;;;;;x
EVTTITLEwikid.34;The Riddle;L'énigme.;;;;;;;;;;;;x
EVTDESCwikid.34;A mural on the corridor depicts...\n\nNear a tree by a river there's a hole in the ground,\nSeven direwolves fight five dogs while two eagles fly around and around.\nSix direwolves died while killing the five dogs in the veil of the night\nWhile one eagle was killed by a crow in a terrible fight\n\nBelow each section of the mural the following text appears...\nI got time to kill, dly looks in corridors,\nWithout a plan of yours.\nA blackbird sings on bluebird hill,\nThanks to the calling of the wild, wise man's child.;Une peinture murale dans le couloir dépeint...\n\nPrès d'un arbre au bord d'une rivière se trouve un trou creusé dans le sol,\n7 loup-garous se battent avec 5 chiens tandis que 2 aigles les survolent.\n6 loup-garous meurent en tuant 5 chiens dans le voile de la nuit.\nTandis qu'un aigle est tué par une corneille dans un combat épouvantable.\n\nEntre chaque peinture murale on peut lire le texte suivant...\nJ'ai du temps à tuer, des regards rusés dans le couloir,\nSans un plan pour les vôtres.\nUn oiseau noir chante sur une colline d'oiseau bleu,\nMerci pour l'appel de la nature, sage fils des hommes.;;;;;;;;;;;;x
EVTDESCwikid.341;A mural on the corridor depicts...\n\nNear a tree by a river there's a hole in the ground,\nFive direwolves fight seven dogs while two crows fly around and around.\nSix dogs died while killing the five direwolves in the veil of the night\nWhile one crow was killed by an eagle in a terrible fight\n\nBelow each section of the mural the following text appears...\nI got time to kill, sly looks in corridors,\nWithout a plan of yours.\nA blackbird sings on bluebird hill,\nThanks to the calling of the wild, wise man's child.;Une peinture murale dans le couloir dépeint...\n\nPrès d'un arbre au bord d'une rivière se trouve un trou creusé dans le sol,\n5 loup-garous se battent avec 7 chiens tandis que 2 corneilles les survolent.\n6 chiens meurent en tuant 5 loup-garous dans le voile de la nuit.\nTandis qu'une corneille est tuée par un aigle dans un combat épouvantable.\n\nEntre chaque peinture murale on peut lire le texte suivant...\nJ'ai du temps à tuer, des regards rusés dans le couloir,\nSans un plan pour les vôtres.\nUn oiseau noir chante sur une colline d'oiseau bleu,\nMerci pour l'appel de la nature, sage fils des hommes.;;;;;;;;;;;;x
EVTDESCwikid.342;A mural on the corridor depicts...\n\nNear a tree by a river there's a hole in the ground,\nOne crow and four proud eagles fly around and around.\nA lone direwolf appears in the veil of the night\nWhile all eagles were killed by a dog in a terrible fight.\n\nBelow each section of the mural the following text appears...\nI got time to kill, sly looks in corridors,\nWithout a plan of yours.\nA blackbird sings on bluebird hill,\nThanks to the calling of the wild, wise man's child.;Une peinture murale dans le couloir dépeint...\n\nPrès d'un arbre au bord d'une rivière se trouve un trou creusé dans le sol,\n1 corneille et 4 fiers aigles volent dans le ciel.\nUn loup-garou solitaire apparait dans le voile de la nuit.\nTandis que tous les aigles sont tués par un chien dans un combat épouvantable.\n\nEntre chaque peinture murale on peut lire le texte suivant...\nJ'ai du temps à tuer, des regards rusés dans le couloir,\nSans un plan pour les vôtres.\nUn oiseau noir chante sur une colline d'oiseau bleu,\nMerci pour l'appel de la nature, sage fils des hommes.;;;;;;;;;;;;x
EVTOPTAwikid.34;This seems important, I'll look at it closely before proceeding.;Cela semble intéressant, je vais examiner ça de plus prêt.;;;;;;;;;;;;x
EVTDESCwikid.35;A stone door closes behind you. Infront of you there is a lever with three rotating pillars. Each pillar has four pictures that look suprizingly similar to the mural you looked at in the corridor. A loud mechanical screeching noise begins to fill the room, with such tenacity it seems to disturb your equlibrium. It's quite painful.;Une porte de pierre se ferme derrière vous. Devant vous se tient un levier avec trois piliers rotatifs. Chaque pilier a quatre images qui ressemblent étrangement aux peintures murales que vous avez vues dans le couloir. Un bruit mécanique assourdissant commence à emplir la pièce, tellement fort que vous en perdez l'équilibre. C'est très douloureux.;;;;;;;;;;;;x
EVTOPTAwikid.35;Rotate Pillar One;Faire tourner le premier pilier.;;;;;;;;;;;;x
EVTOPTBwikid.35;Rotate Pillar Two;Faire tourner le deuxième pilier.;;;;;;;;;;;;x
EVTOPTCwikid.35;Rotate Pillar Three;Faire tourner le troisième pilier.;;;;;;;;;;;;x
EVTOPTDwikid.35;Activate the lever;Actionner le levier.;;;;;;;;;;;;x
EVTTITLEwikid.36;Maximun Pain;Souffrance maximale.;;;;;;;;;;;;x
EVTDESCwikid.361;NA;Nan;;;;;;;;;;;;x
EVTOPTAwikid.361;ignore;Ignorer;;;;;;;;;;;;x
EVTOPTAwikid.361;ignore;Ignorer;;;;;;;;;;;;x
EVTDESCwikid.36;The lever resets and you hear a feint clicking of cogs that get louder and louder. The room shakes and blood begins to trickle from your eyes, nose and ears. You body is telling you that you are in pain.;Le levier revient à sa position initiale, le bruit s'amplifie, devenant de plus en plus désagréable. La pièce se met à trembler et du sang commence à vous sortir par les yeux, les oreilles et le nez. Vous souffrez terriblement.;;;;;;;;;;;;x
EVTOPTAwikid.36;The pain stops and the wall behind the lever rolls open;La douleur s'arrête et le mur derrière le levier s'ouvre.;;;;;;;;;;;;x
EVTOPTBwikid.36;The pain continues, it is maddening!;La douleur continue, c'est insupportable !;;;;;;;;;;;;x
EVTTITLEwikid.37;The Journey's End;La fin du voyage;;;;;;;;;;;;x
EVTDESCwikid.37;There is an eleborate looking vault with a giant chest in the middle surrounded by piles of gold. You move towards it as you can see a blade made of Valyrian Steel! [wikid_companion.GetFirstName] grabs you by the arm and says 'Wait! I need to talk to you.';Vous pénétrez dans une grande pièce où se trouve toute sorte de trésors, des montagnes de pièces d'or ainsi qu'un grand coffre. Vous ouvrez ce dernier et découvrez une épée en acier valyrien ! [wikid_companion.GetFirstName] vous arrête au moment où vous alliez vous en emparer. 'Attendez ! Je dois vous parler.';;;;;;;;;;;;x
EVTOPTAwikid.37;Take the sword from the chest!;Prendre l'épée en acier valyrien !;;;;;;;;;;;;x
EVTOPTBwikid.37;Listen to [wikid_companion.GetHerHim];Ecouter [wikid_companion.GetFirstName];;;;;;;;;;;;x
EVTDESCwikid.38;I remember the night we spent together in my cabin on the ship...;Je me rappelle la nuit que nous avons passée ensemble…;;;;;;;;;;;;x
EVTOPTAwikid.38;It was magical!;C'était magique !;;;;;;;;;;;;x
EVTOPTBwikid.38;I cant believe you did that to me!;Je ne comprends pas comment vous avez pu me faire ça, à moi !;;;;;;;;;;;;x
EVTOPTCwikid.38;You read books instead of keeping me company;Vous avez lu ces sales bouquins au lieu de me tenir compagnie.;;;;;;;;;;;;x
EVTDESCwikid.39;AI - Scope Adjustment;AI - Ajustement du périmètre;;;;;;;;;;;;x
EVTOPTAwikid.39;AI - as above;AI - comme ci-dessus;;;;;;;;;;;;x
EVTDESCwikid.40;While on the boat together I remember our duel on the boat...;Je me rappelle notre duel sur le bateau…;;;;;;;;;;;;x
EVTOPTAwikid.40;You are a great warrior and I have much to learn from you.;Vous êtes un grand guerrier et j'ai beaucoup à apprendre de vous.;;;;;;;;;;;;x
EVTOPTBwikid.40;I beat you in that duel, are you worthy to claim this sword?;Je vous ai battu, êtes-vous vraiment digne de manier cette épée ?;;;;;;;;;;;;x
EVTOPTCwikid.40;You read books instead of training;Vous avez lu des livres au lieu de vous entrainer.;;;;;;;;;;;;x
EVTDESCwikid.41;While on the boat together I remember our game of cyvasse...;Je me rappelle de notre partie de cyvosse…;;;;;;;;;;;;x
EVTOPTAwikid.41;You beat me with superior stratergy. You are indeed wise.;Vous m'avez battu grâce à vos talents de stratège. Vous êtes quelqu'un de sage.;;;;;;;;;;;;x
EVTOPTBwikid.41;You made rash decisions and many tactical errors while playing.;Vous avez pris de très mauvaises décisions et fait de nombreuses erreurs tactiques lors de cette partie. ;;;;;;;;;;;;x
EVTOPTCwikid.41;You read during the trip, knowlege is power.;Vous avez beaucoup lu durant ce travail. Le savoir c'est le pouvoir.;;;;;;;;;;;;x
EVTDESCwikid.42;You set sail on this journey knowing of the dangers and cleverly brought a sailor...;Vous avez pris le large, sachant pertinemment que ce voyage serait dangereux. Vous avez intelligemment  engagé un marin…;;;;;;;;;;;;x
EVTOPTAwikid.42;and even the magnificant ship your built couldn't stop the storm.;et même votre magnifique navire de guerre n'a pu vaincre la tempête.;;;;;;;;;;;;x
EVTOPTAwikid.42;but you put us at risk with your niggardly ship choice.;et même votre magnifique navire de guerre n'a pu vaincre la tempête.;;;;;;;;;;;;x
EVTDESCwikid.43;When pirates attacked I remember that you...;Lorsque les pirates ont attaqué je me rappelle que vous…;;;;;;;;;;;;x
EVTOPTAwikid.43;Cleverly used a large ship to destroy the pirates.;avez utilisé avec habilité les capacités de votre navire pour les battre.;;;;;;;;;;;;x
EVTOPTBwikid.43;Risked our lives fighting a pirate ship with a medium ship.;avez risqué nos vies en engageant un bateau pirate avec un simple cogue.;;;;;;;;;;;;x
EVTOPTCwikid.43;Tried to defeat pirates with a small ship.;avez essayé de battre les pirates avec un petit bateau.;;;;;;;;;;;;x
EVTOPTDwikid.43;Used your mighty dragon to burn our enemies!;avez utilisé votre puissant dragon pour brûler nos ennemis !;;;;;;;;;;;;x
EVTOPTEwikid.43;Used your whale to defeat our enemies!;avez utilisé votre baleine pour battre nos ennemis !;;;;;;;;;;;;x
EVTOPTFwikid.43;Used your Sea Lion to defeat our enemies;avez utilisé votre otarie pour battre nos ennemis !;;;;;;;;;;;;x
EVTOPTGwikid.43;Asked the Lord of Light for help and he answered.;avez demandé de l'aide au Maître de la Lumière et il vous a répondu.;;;;;;;;;;;;x
EVTOPTHwikid.43;Outwitted the pirates, as smart as Lann the Clever.;les avez roulés, tel Lann le Futé.;;;;;;;;;;;;x
EVTOPTIwikid.43;Valued our lives more than money;avez estimé nos vies plus importantes que l'argent.;;;;;;;;;;;;x
EVTOPTJwikid.43;tried to flatter the pirates and failed miserably.;avez essayé de flatter ces pirates mais avez échoué misérablement.;;;;;;;;;;;;x
EVTOPTKwikid.43;Tried to flee by beating pirates at naval maneuvering.;avez essayé de leur échapper en les distançant grâce à des manœuvres audacieuses.;;;;;;;;;;;;x
EVTOPTLwikid.43;Pretended you wanted to talk then attacked them.;avez prétendu vouloir parlementer avant de les attaquer.;;;;;;;;;;;;x
EVTOPTMwikid.43;We fought bravely and I was unscathed!;Nous nous sommes battus avec bravoure et avons vaincu !;;;;;;;;;;;;x
EVTOPTNwikid.43;We fought together but I was wounded.;Nous nous sommes battus ensemble mais j'ai été blessé(e).;;;;;;;;;;;;x
EVTOPTOwikid.43;We fought together but I was maimed.;Nous nous sommes battus ensemble mais j'ai été estropié(e).;;;;;;;;;;;;x
EVTOPTPwikid.43;You fought the pirates and won.;Nous avons affronté les pirates, et nous avons vaincu.;;;;;;;;;;;;x
EVTDESCwikid.44;When we arrived on the island I remember that you...;Lorsque nous sommes arrivés sur l'île, je me rappelle que vous…;;;;;;;;;;;;x
EVTOPTAwikid.44;You got me wounded while trying to escape!;Vous m'avez blessé(e) en tentant de vous échapper !;;;;;;;;;;;;x
EVTOPTBwikid.44;You got me maimed while trying to escape!;Vous m'avez estropié(e) en tentant de vous échapper !;;;;;;;;;;;;x
EVTOPTCwikid.44;Your plan to escape was brilliant!;Vous avez trouvé un plan parfait pour vous échapper !;;;;;;;;;;;;x
EVTOPTDwikid.44;You were very concerned with my life while on the island.;Vous vous inquiétiez beaucoup pour ma vie lorsque nous étions sur cette île.;;;;;;;;;;;;x
EVTOPTEwikid.44;I felt you did not care about my life.;Vous sembliez ne pas vous soucier de mon état ou même de ma vie.;;;;;;;;;;;;x
EVTDESCwikid.45;AI-Based on all these things I have decided..;AI - Basé sur toutes les choses que j'ai décidées …;;;;;;;;;;;;x
EVTOPTAwikid.45;AI-You are unworthy and put my life at risk several times.;AI - Vous n'êtes pas fiable et vous avez mis ma vie en danger plusieurs fois.;;;;;;;;;;;;x
EVTOPTAwikid.45;AI-That you are a great man and I swear fealty to you.;AI - Vous n'êtes pas fiable et vous avez mis ma vie en danger plusieurs fois.;;;;;;;;;;;;x
EVTDESCwikid.46;I have decided that you are unworthy because of the choices you have made and the way you have treated me.;J'ai décidé que vous êtes une personne indigne à cause de tous les choix que vous avez fait et la façon dont vous m'avez traité. ;;;;;;;;;;;;x
EVTOPTAwikid.46;I did not want this!;Je ne veux pas de ça !;;;;;;;;;;;;x
EVTTITLEwikid.47;A Sad Day;Une triste journée;;;;;;;;;;;;x
EVTDESCwikid.47;You have slain [FromFrom.GetFirstName], foiling [FromFrom.GetHerHis] attempt to steal the sword. You walk over to [FromFrom.GetHerHis] fallen body and pick up the sword at [FromFrom.GetHerHis] side, taking into your house's possession and completing your quest.;Vous avez tué [FromFrom.GetFirstName], réduisant à néant sa tentative de voler l'épée. Vous contourner son corps pour ramasser l'épée tombée à son côté, vous en prenez possession pour votre maison et complétant, par là même, votre quête.;;;;;;;;;;;;x
